,p_spot,p_place_type,datetime,b_number,trip,p_uid,p_bikes,p_lat,b_bike_type,p_name,p_number,p_lng,p_bike
221,True,0,20/01/2019 01:37,52433,start,50385,3,51.50745701,5,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
222,True,0,20/01/2019 01:43,52433,end,50382,2,51.51306932,5,Unionstr.,7318,7.448886037,False
223,True,0,20/01/2019 07:12,52433,start,50382,2,51.51306932,5,Unionstr.,7318,7.448886037,False
224,True,0,20/01/2019 07:19,52433,end,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
225,True,0,20/01/2019 23:59,52433,last,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
226,True,0,20/01/2019 00:00,52548,first,113562,5,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
227,True,0,20/01/2019 23:59,52548,last,113562,5,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
228,True,0,20/01/2019 00:00,53895,first,113571,3,51.50329323,14,Vinckeplatz,7360,7.455822229,False
229,True,0,20/01/2019 15:21,53895,start,113571,2,51.50329323,14,Vinckeplatz,7360,7.455822229,False
230,True,0,20/01/2019 15:31,53895,end,50384,5,51.51511535,14,Platz von Netanya,7320,7.464033349,False
231,True,0,20/01/2019 23:59,53895,last,50384,5,51.51511535,14,Platz von Netanya,7320,7.464033349,False
232,True,0,20/01/2019 00:00,53611,first,113544,5,51.52001281,14,Heiligegartenstr.,7338,7.464501858,False
233,True,0,20/01/2019 23:59,53611,last,113544,5,51.52001281,14,Heiligegartenstr.,7338,7.464501858,False
234,True,0,20/01/2019 11:19,53074,first,50382,2,51.51306932,4,Unionstr.,7318,7.448886037,False
235,True,0,20/01/2019 11:35,53074,start,50382,2,51.51306932,4,Unionstr.,7318,7.448886037,False
236,True,0,20/01/2019 20:31,53074,end,113552,5,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
237,True,0,20/01/2019 23:59,53074,last,113552,5,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
238,True,0,20/01/2019 00:00,53059,first,50366,1,51.51290908,4,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
239,True,0,20/01/2019 23:59,53059,last,50366,2,51.51290908,4,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
240,True,0,20/01/2019 00:00,51404,first,113551,5,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
241,True,0,20/01/2019 14:49,51404,start,113551,5,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
242,True,0,20/01/2019 15:01,51404,end,50367,3,51.51896468,4,Hauptbahnhof Nordausgang,7303,7.459105253,False
243,True,0,20/01/2019 22:30,51404,start,50367,3,51.51896468,4,Hauptbahnhof Nordausgang,7303,7.459105253,False
244,True,0,20/01/2019 22:45,51404,end,113570,5,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
245,True,0,20/01/2019 23:59,51404,last,113570,5,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
246,True,0,20/01/2019 00:00,53668,first,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
247,True,0,20/01/2019 13:46,53668,last,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
248,True,0,20/01/2019 00:00,50096,first,1073064,5,51.484598,14,Rombergpark,7335,7.470619,False
249,True,0,20/01/2019 23:59,50096,last,1073064,5,51.484598,14,Rombergpark,7335,7.470619,False
250,True,0,20/01/2019 19:06,53303,first,50386,1,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
251,True,0,20/01/2019 22:24,53303,last,50386,1,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
252,True,0,20/01/2019 00:00,52241,first,7314581,5,51.4936954,5,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
253,True,0,20/01/2019 23:59,52241,last,7314581,4,51.4936954,5,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
254,True,0,20/01/2019 00:00,10797,first,113555,5,51.49123383,0,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
255,True,0,20/01/2019 23:59,10797,last,113555,5,51.49123383,0,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
256,True,0,20/01/2019 00:00,52071,first,113567,4,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
257,True,0,20/01/2019 13:56,52071,start,113567,2,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
258,True,0,20/01/2019 14:04,52071,end,50384,3,51.51511535,4,Platz von Netanya,7320,7.464033349,False
259,True,0,20/01/2019 23:59,52071,last,50384,5,51.51511535,4,Platz von Netanya,7320,7.464033349,False
260,True,0,20/01/2019 00:00,50084,first,1073064,5,51.484598,4,Rombergpark,7335,7.470619,False
261,True,0,20/01/2019 23:59,50084,last,1073064,5,51.484598,4,Rombergpark,7335,7.470619,False
262,True,0,20/01/2019 11:36,10856,first,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
263,True,0,20/01/2019 13:41,10856,start,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
264,True,0,20/01/2019 14:50,10856,end,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
265,True,0,20/01/2019 23:59,10856,last,113551,4,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
266,True,0,20/01/2019 00:00,52544,first,50376,3,51.51260861,4,Hansastr.,7312,7.463482618,False
267,True,0,20/01/2019 23:59,52544,last,50376,3,51.51260861,4,Hansastr.,7312,7.463482618,False
268,True,0,20/01/2019 00:00,52557,first,50377,2,51.51283524,4,Wiï¿½ï¿½,7313,7.465227936,False
269,True,0,20/01/2019 23:59,52557,last,50377,1,51.51283524,4,Wiï¿½ï¿½,7313,7.465227936,False
270,True,0,20/01/2019 06:31,51260,first,113544,5,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
271,True,0,20/01/2019 06:32,51260,start,113544,5,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
272,True,0,20/01/2019 18:13,51260,end,113544,5,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
273,True,0,20/01/2019 23:59,51260,last,113544,5,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
274,True,0,20/01/2019 00:00,53120,first,113559,1,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
275,True,0,20/01/2019 12:46,53120,start,113559,1,51.50072532,4,Polizeiprï¿½ï¿½ï¿,7350,7.459818721,False
276,True,0,20/01/2019 12:55,53120,end,50380,1,51.51097605,4,Stadtgarten,7316,7.464534044,False
277,True,0,20/01/2019 13:59,53120,start,50380,1,51.51097605,4,Stadtgarten,7316,7.464534044,False
278,True,0,20/01/2019 14:48,53120,end,50385,2,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
279,True,0,20/01/2019 16:43,53120,start,50385,1,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
280,True,0,20/01/2019 17:02,53120,end,195049,2,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
281,True,0,20/01/2019 23:59,53120,last,195049,2,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
282,True,0,20/01/2019 00:00,52033,first,113557,5,51.51623408,0,Gerichtsplatz,7349,7.477397919,False
283,True,0,20/01/2019 23:59,52033,last,113557,5,51.51623408,0,Gerichtsplatz,7349,7.477397919,False
284,True,0,20/01/2019 00:00,52173,first,50394,2,51.49610868,4,Westfalenpark,7330,7.470120289,False
285,True,0,20/01/2019 23:59,52173,last,50394,2,51.49610868,4,Westfalenpark,7330,7.470120289,False
286,True,0,20/01/2019 10:33,50017,first,113561,5,51.50631176,5,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
287,True,0,20/01/2019 23:59,50017,last,113561,4,51.50631176,5,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
288,True,0,20/01/2019 13:34,53575,first,113553,2,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
289,True,0,20/01/2019 13:37,53575,start,113553,1,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
290,True,0,20/01/2019 13:48,53575,end,193147,2,51.50334332,14,Voï¿½ï¿½ï,7327,7.497670054,False
291,True,0,20/01/2019 15:39,53575,start,193147,2,51.50334332,14,Voï¿½ï¿½ï,7327,7.497670054,False
292,True,0,20/01/2019 15:49,53575,end,113553,4,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
293,True,0,20/01/2019 23:59,53575,last,113553,3,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
294,True,0,20/01/2019 19:35,51287,first,113567,1,51.50955712,5,Ritterhausstr.,7358,7.446949482,False
295,True,0,20/01/2019 23:59,51287,last,113567,3,51.50955712,5,Ritterhausstr.,7358,7.446949482,False
296,True,0,20/01/2019 00:00,51417,first,118560,3,51.4858521,4,Phï¿½ï¿½ï¿½ï,7339,7.481278,False
297,True,0,20/01/2019 23:59,51417,last,118560,3,51.4858521,4,Phï¿½ï¿½ï¿½ï,7339,7.481278,False
298,True,0,20/01/2019 00:00,53482,first,113550,5,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
299,True,0,20/01/2019 23:59,53482,last,113550,5,51.52225587,14,Priorstr. / Mï¿½ï¿½ï¿½ï¿,7340,7.464609146,False
300,True,0,20/01/2019 11:02,52360,first,50367,1,51.51896468,14,Hauptbahnhof Nordausgang,7303,7.459105253,False
301,True,0,20/01/2019 23:59,52360,last,50367,2,51.51896468,14,Hauptbahnhof Nordausgang,7303,7.459105253,False
302,True,0,20/01/2019 00:00,50519,first,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
303,True,0,20/01/2019 12:48,50519,start,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
304,True,0,20/01/2019 13:03,50519,end,50383,3,51.51377707,4,Westentor,7319,7.455849051,False
305,True,0,20/01/2019 23:59,50519,last,50383,1,51.51377707,4,Westentor,7319,7.455849051,False
306,True,0,20/01/2019 13:03,52003,first,50383,3,51.51377707,4,Westentor,7319,7.455849051,False
307,True,0,20/01/2019 15:31,52003,start,50383,2,51.51377707,4,Westentor,7319,7.455849051,False
308,True,0,20/01/2019 21:08,52003,end,113567,3,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
309,True,0,20/01/2019 23:59,52003,last,113567,3,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
310,True,0,20/01/2019 00:00,50765,first,113577,2,51.48816253,4,Oespel S-Bahnhof,7365,7.38409996,False
311,True,0,20/01/2019 23:59,50765,last,113577,2,51.48816253,4,Oespel S-Bahnhof,7365,7.38409996,False
312,True,0,20/01/2019 00:00,53135,first,113543,3,51.52335065,4,Brackel Kirche,7337,7.546867132,False
313,True,0,20/01/2019 23:59,53135,last,113543,4,51.52335065,4,Brackel Kirche,7337,7.546867132,False
314,True,0,20/01/2019 00:00,52028,first,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
315,True,0,20/01/2019 23:59,52028,last,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
316,True,0,20/01/2019 00:00,52516,first,113562,5,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
317,True,0,20/01/2019 23:59,52516,last,113562,5,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
318,True,0,20/01/2019 00:00,53171,first,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
319,True,0,20/01/2019 02:00,53171,start,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
320,True,0,20/01/2019 07:15,53171,end,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
321,True,0,20/01/2019 10:43,53171,start,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
322,True,0,20/01/2019 14:11,53171,end,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
323,True,0,20/01/2019 23:59,53171,last,118419,4,51.50067523,14,Kuithanstr.,7355,7.440834045,False
324,True,0,20/01/2019 00:00,52686,first,113555,5,51.49123383,14,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
325,True,0,20/01/2019 23:59,52686,last,113555,5,51.49123383,14,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
326,True,0,20/01/2019 03:34,53383,first,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
327,True,0,20/01/2019 14:33,53383,start,195049,3,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
328,True,0,20/01/2019 14:41,53383,end,113553,2,51.51410424,4,Von-der-Tann-Str.,7344,7.496323586,False
329,True,0,20/01/2019 23:59,53383,last,113553,3,51.51410424,4,Von-der-Tann-Str.,7344,7.496323586,False
330,True,0,20/01/2019 00:00,52361,first,113555,5,51.49123383,5,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
331,True,0,20/01/2019 23:59,52361,last,113555,5,51.49123383,5,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
332,True,0,20/01/2019 00:00,50461,first,113561,5,51.50631176,5,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
333,True,0,20/01/2019 23:59,50461,last,113561,4,51.50631176,5,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
334,True,0,20/01/2019 00:00,50262,first,113555,5,51.49123383,5,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
335,True,0,20/01/2019 23:59,50262,last,113555,5,51.49123383,5,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
336,True,0,20/01/2019 00:00,53020,first,50394,2,51.49610868,4,Westfalenpark,7330,7.470120289,False
337,True,0,20/01/2019 23:59,53020,last,50394,2,51.49610868,4,Westfalenpark,7330,7.470120289,False
338,True,0,20/01/2019 00:00,53918,first,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
339,True,0,20/01/2019 11:35,53918,start,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
340,True,0,20/01/2019 11:48,53918,end,50375,3,51.51402865,14,Schwanenwall,7311,7.472570285,False
341,True,0,20/01/2019 13:33,53918,start,50375,2,51.51402865,14,Schwanenwall,7311,7.472570285,False
342,True,0,20/01/2019 13:42,53918,end,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
343,True,0,20/01/2019 15:02,53918,start,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
344,True,0,20/01/2019 16:23,53918,end,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
345,True,0,20/01/2019 23:35,53918,start,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
346,True,0,20/01/2019 23:47,53918,end,50379,3,51.51031077,14,Hiltropwall,7315,7.462237048,False
347,True,0,20/01/2019 23:59,53918,last,50379,3,51.51031077,14,Hiltropwall,7315,7.462237048,False
348,True,0,20/01/2019 00:00,51296,first,1073064,5,51.484598,0,Rombergpark,7335,7.470619,False
349,True,0,20/01/2019 14:27,51296,start,1073064,5,51.484598,0,Rombergpark,7335,7.470619,False
350,True,0,20/01/2019 15:12,51296,end,1073064,5,51.484598,0,Rombergpark,7335,7.470619,False
351,True,0,20/01/2019 23:59,51296,last,1073064,5,51.484598,0,Rombergpark,7335,7.470619,False
352,True,0,20/01/2019 11:29,52382,first,50367,2,51.51896468,5,Hauptbahnhof Nordausgang,7303,7.459105253,False
353,True,0,20/01/2019 23:59,52382,last,50367,2,51.51896468,5,Hauptbahnhof Nordausgang,7303,7.459105253,False
354,True,0,20/01/2019 00:00,52556,first,118419,5,51.50067523,4,Kuithanstr.,7355,7.440834045,False
355,True,0,20/01/2019 23:59,52556,last,118419,4,51.50067523,4,Kuithanstr.,7355,7.440834045,False
356,True,0,20/01/2019 12:49,50532,first,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
357,True,0,20/01/2019 23:59,50532,last,113557,5,51.51623408,4,Gerichtsplatz,7349,7.477397919,False
358,True,0,20/01/2019 00:00,52522,first,7314581,5,51.4936954,14,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
359,True,0,20/01/2019 02:54,52522,start,7314581,5,51.4936954,14,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
360,True,0,20/01/2019 03:12,52522,end,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
361,True,0,20/01/2019 23:59,52522,last,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
362,True,0,20/01/2019 00:00,53096,first,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
363,True,0,20/01/2019 16:24,53096,start,118419,5,51.50067523,14,Kuithanstr.,7355,7.440834045,False
364,True,0,20/01/2019 16:40,53096,end,50379,1,51.51031077,14,Hiltropwall,7315,7.462237048,False
365,True,0,20/01/2019 23:59,53096,last,50379,3,51.51031077,14,Hiltropwall,7315,7.462237048,False
366,True,0,20/01/2019 00:00,50209,first,113543,3,51.52335065,14,Brackel Kirche,7337,7.546867132,False
367,True,0,20/01/2019 23:59,50209,last,113543,4,51.52335065,14,Brackel Kirche,7337,7.546867132,False
368,True,0,20/01/2019 00:00,52311,first,50381,3,51.51076572,4,Friedensplatz,7317,7.466872931,False
369,True,0,20/01/2019 10:32,52311,start,50381,3,51.51076572,4,Friedensplatz,7317,7.466872931,False
370,True,0,20/01/2019 20:39,52311,end,50382,3,51.51306932,4,Unionstr.,7318,7.448886037,False
371,True,0,20/01/2019 21:21,52311,start,50382,3,51.51306932,4,Unionstr.,7318,7.448886037,False
372,True,0,20/01/2019 21:31,52311,end,113563,3,51.50231818,4,Kreuzstraï¿½,7353,7.450028658,False
373,True,0,20/01/2019 23:59,52311,last,113563,3,51.50231818,4,Kreuzstraï¿½,7353,7.450028658,False
374,True,0,20/01/2019 00:00,53192,first,113562,5,51.4883713,4,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
375,True,0,20/01/2019 23:59,53192,last,113562,5,51.4883713,4,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
376,True,0,20/01/2019 00:00,52299,first,113557,5,51.51623408,5,Gerichtsplatz,7349,7.477397919,False
377,True,0,20/01/2019 23:59,52299,last,113557,5,51.51623408,5,Gerichtsplatz,7349,7.477397919,False
378,True,0,20/01/2019 00:00,52449,first,113561,5,51.50631176,5,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
379,True,0,20/01/2019 12:35,52449,start,113561,5,51.50631176,5,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
380,True,0,20/01/2019 12:43,52449,end,195049,4,51.51283563,5,Am Kaiserbrunnen,7342,7.482258081,False
381,True,0,20/01/2019 13:14,52449,start,195049,4,51.51283563,5,Am Kaiserbrunnen,7342,7.482258081,False
382,True,0,20/01/2019 13:47,52449,end,113570,5,51.50898285,5,Dortmund West/S-Bahnhof,7359,7.44051218,False
383,True,0,20/01/2019 23:59,52449,last,113570,5,51.50898285,5,Dortmund West/S-Bahnhof,7359,7.44051218,False
384,True,0,20/01/2019 00:00,53479,first,113552,3,51.51829707,14,Geschwister-Scholl-Str.,7343,7.474962473,False
385,True,0,20/01/2019 23:59,53479,last,113552,5,51.51829707,14,Geschwister-Scholl-Str.,7343,7.474962473,False
386,True,0,20/01/2019 00:00,52072,first,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
387,True,0,20/01/2019 23:59,52072,last,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
388,True,0,20/01/2019 08:23,52030,first,50386,2,51.50899431,4,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
389,True,0,20/01/2019 12:58,52030,start,50386,1,51.50899431,4,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
390,True,0,20/01/2019 14:10,52030,end,50389,3,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
391,True,0,20/01/2019 18:20,52030,start,50389,1,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
392,True,0,20/01/2019 18:34,52030,end,50376,3,51.51260861,4,Hansastr.,7312,7.463482618,False
393,True,0,20/01/2019 23:59,52030,last,50376,3,51.51260861,4,Hansastr.,7312,7.463482618,False
394,True,0,20/01/2019 00:00,50615,first,113544,5,51.52001281,5,Heiligegartenstr.,7338,7.464501858,False
395,True,0,20/01/2019 23:59,50615,last,113544,5,51.52001281,5,Heiligegartenstr.,7338,7.464501858,False
396,True,0,20/01/2019 00:00,52926,first,50375,2,51.51402865,14,Schwanenwall,7311,7.472570285,False
397,True,0,20/01/2019 10:08,52926,start,50375,2,51.51402865,14,Schwanenwall,7311,7.472570285,False
398,True,0,20/01/2019 22:11,52926,end,50375,3,51.51402865,14,Schwanenwall,7311,7.472570285,False
399,True,0,20/01/2019 23:59,52926,last,50375,3,51.51402865,14,Schwanenwall,7311,7.472570285,False
400,True,0,20/01/2019 14:14,52605,first,50366,2,51.51290908,14,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
401,True,0,20/01/2019 14:59,52605,last,50366,2,51.51290908,14,Wittener Str. / Wilhelmplatz,7302,7.423313856,False
402,True,0,20/01/2019 00:00,52040,first,113563,2,51.50231818,0,Kreuzstraï¿½,7353,7.450028658,False
403,True,0,20/01/2019 16:05,52040,start,113563,2,51.50231818,0,Kreuzstraï¿½,7353,7.450028658,False
404,True,0,20/01/2019 17:51,52040,end,50382,2,51.51306932,0,Unionstr.,7318,7.448886037,False
405,True,0,20/01/2019 21:22,52040,start,50382,2,51.51306932,0,Unionstr.,7318,7.448886037,False
406,True,0,20/01/2019 21:35,52040,end,50389,1,51.50521322,0,Saarlandstr. / Hohe Str.,7325,7.459899187,False
407,True,0,20/01/2019 23:59,52040,last,50389,1,51.50521322,0,Saarlandstr. / Hohe Str.,7325,7.459899187,False
408,True,0,20/01/2019 14:28,50842,first,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
409,True,0,20/01/2019 15:11,50842,last,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
410,True,0,20/01/2019 00:00,52541,first,50381,3,51.51076572,4,Friedensplatz,7317,7.466872931,False
411,True,0,20/01/2019 23:59,52541,last,50381,2,51.51076572,4,Friedensplatz,7317,7.466872931,False
412,True,0,20/01/2019 20:19,52960,first,50389,1,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
413,True,0,20/01/2019 21:22,52960,start,50389,1,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
414,True,0,20/01/2019 21:29,52960,end,50381,2,51.51076572,14,Friedensplatz,7317,7.466872931,False
415,True,0,20/01/2019 23:59,52960,last,50381,2,51.51076572,14,Friedensplatz,7317,7.466872931,False
416,True,0,20/01/2019 00:00,52041,first,113551,5,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
417,True,0,20/01/2019 23:59,52041,last,113551,4,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
418,True,0,20/01/2019 00:00,52065,first,1073064,5,51.484598,4,Rombergpark,7335,7.470619,False
419,True,0,20/01/2019 23:59,52065,last,1073064,5,51.484598,4,Rombergpark,7335,7.470619,False
420,True,0,20/01/2019 00:00,53304,first,113563,2,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
421,True,0,20/01/2019 13:33,53304,last,113563,3,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
422,True,0,20/01/2019 17:03,51063,first,113552,4,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
